,1.A.17.1.1,1.A.17.1.10,1.A.17.1.11,1.A.17.1.12,1.A.17.1.13,1.A.17.1.14,1.A.17.1.15,1.A.17.1.16,1.A.17.1.17,1.A.17.1.18,1.A.17.1.2,1.A.17.1.3,1.A.17.1.4,1.A.17.1.5,1.A.17.1.6,1.A.17.1.7,1.A.17.1.8,1.A.17.1.9,1.A.17.2.1,1.A.17.2.2,1.A.17.2.3,1.A.17.2.4,1.A.17.2.5,1.A.17.3.1,1.A.17.3.10,1.A.17.3.11,1.A.17.3.2,1.A.17.3.3,1.A.17.3.4,1.A.17.3.5,1.A.17.3.6,1.A.17.3.7,1.A.17.3.8,1.A.17.3.9,1.A.17.4.1,1.A.17.4.10,1.A.17.4.11,1.A.17.4.2,1.A.17.4.3,1.A.17.4.4,1.A.17.4.5,1.A.17.4.6,1.A.17.4.7,1.A.17.4.8,1.A.17.4.9,1.A.17.5.1,1.A.17.5.10,1.A.17.5.11,1.A.17.5.12,1.A.17.5.2,1.A.17.5.3,1.A.17.5.4,1.A.17.5.5,1.A.17.5.6,1.A.17.5.7,1.A.17.5.8,1.A.17.5.9,1.A.17.6.1,1.A.17.6.2,1.A.17.6.3,1.A.17.6.4,1.A.17.6.5,1.A.17.6.6,1.A.17.6.7,1.A.17.7.1,1.A.17.7.2,1.A.17.7.3,1.A.17.7.4,1.A.17.7.5
1.A.17.5.12,10.0,4.201680672268908,10.0,10.0,4.201680672268908,4.149377593360995,4.587155963302752,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.98406374501992,10.0,4.081632653061225,3.90625,2.8089887640449436,3.7593984962406015,10.0,3.5211267605633805,3.6764705882352944,10.0,3.4602076124567476,2.8011204481792715,2.6178010471204187,4.166666666666667,4.149377593360995,4.25531914893617,1.779359430604982,3.3112582781456954,3.717472118959108,2.604166666666667,10.0,3.7453183520599254,4.048582995951417,4.23728813559322,4.0650406504065035,10.0,4.219409282700422,10.0,10.0,3.7593984962406015,10.0,1.1037527593818985,0.8741258741258741,1.594896331738437,0.08448086508405846,0.1854943424225561,0.18804061677322303,1.5290519877675839,1.199040767386091,1.4265335235378032,1.6051364365971108,1.2820512820512822,0.9442870632672332,3.2051282051282053,4.310344827586207,10.0,3.4364261168384878,10.0,10.0,3.937007874015748,2.9761904761904763,2.0746887966804977,4.23728813559322,2.915451895043732,2.9940119760479043
1.A.17.5.2,10.0,4.048582995951417,10.0,4.329004329004329,10.0,10.0,10.0,10.0,10.0,3.6764705882352944,3.802281368821293,10.0,4.23728813559322,10.0,10.0,4.081632653061225,3.7593984962406015,3.2467532467532467,2.375296912114014,3.3112582781456954,3.41296928327645,3.5211267605633805,3.4364261168384878,10.0,2.0408163265306123,2.0120724346076457,3.012048192771084,4.081632653061225,2.5906735751295336,4.016064257028113,1.834862385321101,2.178649237472767,2.4154589371980677,2.710027100271003,4.424778761061947,10.0,10.0,10.0,4.273504273504273,10.0,3.663003663003663,10.0,4.219409282700422,4.405286343612335,3.9215686274509802,1.1312217194570136,0.8285004142502072,1.1547344110854505,0.1854943424225561,0.0788084167389077,0.09906875371507827,1.2515644555694618,1.1574074074074074,1.303780964797914,1.99203187250996,1.272264631043257,0.8077544426494346,4.273504273504273,10.0,10.0,10.0,3.937007874015748,10.0,3.6101083032490977,2.932551319648094,2.336448598130841,3.236245954692557,2.272727272727273,2.762430939226519
1.A.17.5.3,10.0,4.464285714285714,10.0,3.597122302158273,10.0,4.23728813559322,10.0,10.0,10.0,4.149377593360995,3.937007874015748,4.424778761061947,3.952569169960474,10.0,10.0,4.273504273504273,4.0,4.25531914893617,2.5316455696202533,3.5211267605633805,3.546099290780142,3.7453183520599254,3.7313432835820897,3.597122302158273,2.2172949002217295,2.358490566037736,2.849002849002849,3.8461538461538463,2.985074626865672,3.98406374501992,1.7331022530329288,2.178649237472767,2.2026431718061676,2.932551319648094,3.7593984962406015,10.0,10.0,10.0,4.329004329004329,10.0,3.875968992248062,10.0,3.802281368821293,3.8314176245210727,4.219409282700422,1.2062726176115801,0.8210180623973727,1.3986013986013985,0.18804061677322303,0.09906875371507827,0.07859163784973278,1.2820512820512822,1.109877913429523,1.5290519877675839,2.2172949002217295,1.366120218579235,0.7961783439490446,4.081632653061225,10.0,10.0,4.385964912280701,3.225806451612903,10.0,3.8461538461538463,2.557544757033248,2.717391304347826,3.1545741324921135,2.890173410404624,2.577319587628866
1.A.17.5.4,3.5714285714285716,3.021148036253776,10.0,4.0,3.0303030303030303,4.23728813559322,10.0,3.4013605442176873,3.5211267605633805,4.366812227074236,10.0,4.23728813559322,10.0,10.0,10.0,4.329004329004329,10.0,3.597122302158273,3.2467532467532467,3.8610038610038613,10.0,4.081632653061225,3.4843205574912894,2.4154589371980677,3.9215686274509802,1.834862385321101,3.7735849056603774,3.9682539682539684,3.0030030030030033,10.0,2.680965147453083,2.331002331002331,2.9761904761904763,3.1847133757961785,10.0,3.597122302158273,4.201680672268908,10.0,3.7037037037037037,3.278688524590164,3.9682539682539684,4.464285714285714,3.8610038610038613,3.4482758620689653,3.367003367003367,1.4598540145985401,0.9852216748768473,0.8613264427217916,1.5290519877675839,1.2515644555694618,1.2820512820512822,0.0679671039217019,1.2315270935960592,1.1862396204033214,1.1737089201877935,0.8865248226950355,0.9478672985781991,4.3478260869565215,3.90625,3.2051282051282053,4.0983606557377055,3.6496350364963503,4.310344827586207,3.6764705882352944,3.4013605442176873,3.7037037037037037,3.7313432835820897,3.7037037037037037,3.3222591362126246
1.A.17.5.5,3.802281368821293,10.0,3.7313432835820897,10.0,3.8910505836575875,4.405286343612335,10.0,4.310344827586207,10.0,10.0,4.11522633744856,4.081632653061225,3.144654088050314,10.0,4.11522633744856,2.710027100271003,4.444444444444445,4.484304932735426,10.0,3.1545741324921135,4.545454545454546,3.4602076124567476,3.4013605442176873,4.132231404958678,2.73972602739726,2.6246719160104988,4.405286343612335,3.8910505836575875,10.0,4.219409282700422,2.0533880903490758,3.623188405797101,3.0030030030030033,3.3557046979865772,4.166666666666667,10.0,10.0,3.787878787878788,3.1847133757961785,3.5714285714285716,10.0,10.0,3.597122302158273,4.016064257028113,4.25531914893617,1.2987012987012987,0.7320644216691069,0.823045267489712,1.199040767386091,1.1574074074074074,1.109877913429523,1.2315270935960592,0.07594167679222358,1.0214504596527068,1.5313935681470139,0.7598784194528876,0.6666666666666666,4.310344827586207,4.0650406504065035,3.7593984962406015,10.0,4.484304932735426,4.23728813559322,10.0,2.5188916876574305,2.2123893805309733,3.257328990228013,2.6455026455026456,2.5188916876574305
1.A.17.5.6,10.0,10.0,10.0,10.0,4.132231404958678,4.405286343612335,10.0,10.0,10.0,10.0,3.9215686274509802,4.329004329004329,10.0,4.219409282700422,10.0,10.0,4.405286343612335,10.0,3.6363636363636362,4.424778761061947,10.0,4.385964912280701,4.3478260869565215,3.9682539682539684,10.0,3.012048192771084,10.0,4.219409282700422,4.201680672268908,4.385964912280701,3.90625,10.0,3.4722222222222223,3.2679738562091503,3.2894736842105265,10.0,4.201680672268908,4.310344827586207,3.4246575342465753,4.366812227074236,3.3444816053511706,10.0,4.291845493562231,4.310344827586207,10.0,1.2391573729863692,0.7518796992481203,0.8539709649871905,1.4265335235378032,1.303780964797914,1.5290519877675839,1.1862396204033214,1.0214504596527068,0.06840413160954921,0.6553079947575361,0.23601604909133822,0.7326007326007326,4.424778761061947,10.0,4.0983606557377055,4.0983606557377055,10.0,4.132231404958678,3.7313432835820897,10.0,3.816793893129771,3.1948881789137378,2.8011204481792715,3.98406374501992
1.A.17.5.7,3.98406374501992,10.0,4.184100418410042,4.0650406504065035,4.366812227074236,4.032258064516129,4.545454545454546,4.291845493562231,3.98406374501992,10.0,4.424778761061947,3.4722222222222223,4.23728813559322,3.8610038610038613,4.3478260869565215,4.081632653061225,3.236245954692557,10.0,4.0,4.132231404958678,10.0,3.6900369003690034,4.405286343612335,3.663003663003663,3.7593984962406015,4.016064257028113,3.90625,10.0,10.0,4.291845493562231,3.0030030030030033,10.0,4.23728813559322,3.8910505836575875,4.329004329004329,10.0,10.0,10.0,10.0,10.0,3.6101083032490977,4.016064257028113,3.546099290780142,4.166666666666667,10.0,1.2210012210012209,0.9380863039399625,1.326259946949602,1.6051364365971108,1.99203187250996,2.2172949002217295,1.1737089201877935,1.5313935681470139,0.6553079947575361,0.09059612248595761,0.651890482398957,1.0131712259371835,3.7037037037037037,3.875968992248062,3.7593984962406015,4.184100418410042,4.3478260869565215,10.0,3.8314176245210727,4.291845493562231,3.236245954692557,3.5714285714285716,3.6363636363636362,4.424778761061947
1.A.17.5.8,10.0,4.132231404958678,4.484304932735426,4.25531914893617,4.0650406504065035,10.0,10.0,4.048582995951417,4.032258064516129,10.0,10.0,10.0,10.0,4.3478260869565215,10.0,10.0,10.0,4.385964912280701,3.2467532467532467,4.524886877828054,4.0983606557377055,3.6900369003690034,10.0,3.8610038610038613,3.875968992248062,3.5714285714285716,3.7037037037037037,3.717472118959108,10.0,3.5842293906810037,3.5211267605633805,3.7453183520599254,3.875968992248062,3.5714285714285716,3.9682539682539684,10.0,4.201680672268908,4.219409282700422,3.2051282051282053,3.98406374501992,3.717472118959108,4.366812227074236,10.0,3.8910505836575875,4.166666666666667,1.0548523206751055,0.7739938080495357,0.7204610951008645,1.2820512820512822,1.272264631043257,1.366120218579235,0.8865248226950355,0.7598784194528876,0.23601604909133822,0.651890482398957,0.06918500069185,0.7347538574577517,10.0,4.291845493562231,4.385964912280701,4.25531914893617,10.0,10.0,4.016064257028113,4.291845493562231,2.5641025641025643,3.875968992248062,3.816793893129771,10.0
1.A.17.5.9,10.0,4.23728813559322,10.0,3.816793893129771,3.508771929824561,10.0,3.952569169960474,4.23728813559322,4.464285714285714,4.273504273504273,10.0,4.23728813559322,4.23728813559322,3.9215686274509802,4.310344827586207,4.032258064516129,10.0,3.9215686274509802,3.021148036253776,3.4013605442176873,10.0,3.663003663003663,3.546099290780142,4.048582995951417,3.105590062111801,3.0395136778115504,3.3003300330033003,4.149377593360995,3.7593984962406015,4.25531914893617,2.680965147453083,3.3444816053511706,3.4843205574912894,2.8011204481792715,10.0,4.504504504504505,4.273504273504273,10.0,10.0,4.184100418410042,4.0650406504065035,10.0,4.366812227074236,4.310344827586207,10.0,0.37285607755406414,0.12873326467559218,0.7199424046076314,0.9442870632672332,0.8077544426494346,0.7961783439490446,0.9478672985781991,0.6666666666666666,0.7326007326007326,1.0131712259371835,0.7347538574577517,0.08161932745674175,10.0,3.4843205574912894,4.0,10.0,10.0,10.0,3.4482758620689653,3.2894736842105265,3.105590062111801,3.9215686274509802,3.021148036253776,3.144654088050314
1.A.17.6.1,10.0,3.802281368821293,10.0,2.9411764705882355,2.2522522522522523,10.0,10.0,2.6455026455026456,10.0,3.98406374501992,10.0,4.201680672268908,10.0,10.0,4.385964912280701,4.329004329004329,4.081632653061225,3.4843205574912894,2.0325203252032518,3.4843205574912894,10.0,3.115264797507788,3.3222591362126246,3.367003367003367,10.0,2.785515320334262,10.0,3.787878787878788,10.0,10.0,10.0,3.952569169960474,3.508771929824561,3.98406374501992,2.3255813953488373,3.9215686274509802,2.5510204081632653,2.604166666666667,1.7271157167530224,2.7777777777777777,2.1052631578947367,2.444987775061125,2.958579881656805,2.5510204081632653,3.236245954692557,10.0,4.424778761061947,10.0,3.2051282051282053,4.273504273504273,4.081632653061225,4.3478260869565215,4.310344827586207,4.424778761061947,3.7037037037037037,10.0,10.0,0.08060615831049493,0.5170630816959669,0.8928571428571429,0.9727626459143969,1.2903225806451613,1.3458950201884254,1.5037593984962405,3.952569169960474,3.5335689045936394,4.11522633744856,4.273504273504273,10.0
1.A.17.6.2,4.405286343612335,4.366812227074236,10.0,2.512562814070352,2.3866348448687353,3.8910505836575875,10.0,3.134796238244514,3.9215686274509802,2.5839793281653747,4.032258064516129,10.0,3.215434083601286,10.0,4.081632653061225,3.2467532467532467,3.8610038610038613,3.378378378378378,1.5923566878980893,2.1645021645021645,3.278688524590164,3.875968992248062,3.6764705882352944,3.389830508474576,10.0,2.816901408450704,4.504504504504505,3.802281368821293,3.717472118959108,10.0,3.717472118959108,10.0,3.115264797507788,3.134796238244514,1.3966480446927376,1.890359168241966,1.4144271570014144,1.278772378516624,1.297016861219196,1.0869565217391304,1.1918951132300357,1.9880715705765408,2.8011204481792715,3.134796238244514,2.109704641350211,4.524886877828054,4.464285714285714,10.0,4.310344827586207,10.0,10.0,3.90625,4.0650406504065035,10.0,3.875968992248062,4.291845493562231,3.4843205574912894,0.5170630816959669,0.07827175954915468,0.5417118093174431,0.8278145695364238,0.8116883116883117,0.7575757575757576,1.203369434416366,10.0,3.5714285714285716,3.875968992248062,4.310344827586207,4.424778761061947
1.A.17.6.3,4.310344827586207,10.0,10.0,3.067484662576687,3.4246575342465753,3.4246575342465753,3.9215686274509802,3.1545741324921135,3.1545741324921135,3.875968992248062,4.219409282700422,3.623188405797101,4.201680672268908,10.0,3.98406374501992,3.717472118959108,3.8910505836575875,4.219409282700422,2.398081534772182,2.8089887640449436,3.1545741324921135,2.6315789473684212,3.1746031746031744,3.4482758620689653,10.0,2.9761904761904763,10.0,10.0,3.4246575342465753,3.5211267605633805,3.4364261168384878,4.166666666666667,4.132231404958678,3.9215686274509802,2.3255813953488373,2.272727272727273,1.7825311942959001,1.8656716417910448,1.492537313432836,1.358695652173913,1.8796992481203008,2.6954177897574123,2.785515320334262,2.7700831024930745,2.0325203252032518,10.0,4.032258064516129,4.166666666666667,10.0,10.0,10.0,3.2051282051282053,3.7593984962406015,4.0983606557377055,3.7593984962406015,4.385964912280701,4.0,0.8928571428571429,0.5417118093174431,0.08333333333333333,1.2135922330097086,1.4684287812041117,1.1111111111111112,1.457725947521866,4.329004329004329,3.1948881789137378,4.0650406504065035,4.0,4.504504504504505
1.A.17.6.4,3.802281368821293,10.0,4.444444444444445,4.25531914893617,4.132231404958678,3.623188405797101,3.875968992248062,3.802281368821293,3.4602076124567476,3.952569169960474,3.952569169960474,2.9940119760479043,4.11522633744856,3.41296928327645,3.5842293906810037,10.0,3.4722222222222223,2.73972602739726,2.881844380403458,2.785515320334262,3.257328990228013,4.016064257028113,3.7037037037037037,3.9682539682539684,10.0,3.98406374501992,3.98406374501992,10.0,4.0650406504065035,3.389830508474576,4.016064257028113,4.25531914893617,3.5211267605633805,3.6101083032490977,1.8656716417910448,3.0959752321981426,1.996007984031936,1.9047619047619047,1.29366106080207,1.4224751066856332,1.8315018315018314,1.8796992481203008,1.5649452269170578,1.8518518518518519,1.466275659824047,4.219409282700422,4.424778761061947,10.0,3.4364261168384878,10.0,4.385964912280701,4.0983606557377055,10.0,4.0983606557377055,4.184100418410042,4.25531914893617,10.0,0.9727626459143969,0.8278145695364238,1.2135922330097086,0.07231180851833104,0.5327650506126799,0.7575757575757576,1.8484288354898335,4.3478260869565215,3.115264797507788,4.0650406504065035,4.0650406504065035,10.0
1.A.17.6.5,3.0030030030030033,10.0,4.524886877828054,4.3478260869565215,4.3478260869565215,4.201680672268908,4.310344827586207,3.937007874015748,4.149377593360995,3.90625,3.134796238244514,2.932551319648094,3.2679738562091503,4.11522633744856,3.6496350364963503,4.081632653061225,3.8610038610038613,4.524886877828054,2.7472527472527473,3.2679738562091503,3.6764705882352944,2.7777777777777777,2.9498525073746316,3.663003663003663,3.816793893129771,4.3478260869565215,4.504504504504505,10.0,3.8314176245210727,3.7037037037037037,4.149377593360995,3.90625,3.7735849056603774,3.9682539682539684,2.9411764705882355,2.906976744186047,2.985074626865672,3.0864197530864197,1.5037593984962405,1.6528925619834711,2.380952380952381,2.4038461538461537,2.2271714922048997,2.6666666666666665,1.893939393939394,10.0,4.132231404958678,3.937007874015748,10.0,3.937007874015748,3.225806451612903,3.6496350364963503,4.484304932735426,10.0,4.3478260869565215,10.0,10.0,1.2903225806451613,0.8116883116883117,1.4684287812041117,0.5327650506126799,0.11205737337516809,0.7942811755361397,1.572327044025157,4.524886877828054,10.0,4.62962962962963,10.0,10.0
1.A.17.6.6,4.032258064516129,3.8461538461538463,4.273504273504273,4.23728813559322,4.166666666666667,3.6900369003690034,3.787878787878788,3.4246575342465753,10.0,4.016064257028113,4.11522633744856,10.0,3.952569169960474,4.25531914893617,10.0,10.0,3.2679738562091503,2.4271844660194173,2.0202020202020203,2.277904328018223,3.3003300330033003,3.367003367003367,2.857142857142857,3.048780487804878,4.149377593360995,3.125,4.184100418410042,10.0,4.032258064516129,4.3478260869565215,3.90625,3.875968992248062,4.016064257028113,4.149377593360995,2.906976744186047,1.9607843137254901,1.6286644951140066,1.941747572815534,1.4104372355430181,1.1904761904761905,1.5290519877675839,2.2883295194508007,1.9607843137254901,1.7889087656529516,2.0,10.0,10.0,4.184100418410042,10.0,10.0,10.0,4.310344827586207,4.23728813559322,4.132231404958678,10.0,10.0,10.0,1.3458950201884254,0.7575757575757576,1.1111111111111112,0.7575757575757576,0.7942811755361397,0.08375209380234507,1.8621973929236497,10.0,4.23728813559322,4.273504273504273,10.0,10.0
1.A.17.6.7,4.0650406504065035,10.0,10.0,3.1948881789137378,2.5188916876574305,4.149377593360995,3.98406374501992,2.1739130434782608,4.0650406504065035,4.149377593360995,3.3112582781456954,4.291845493562231,3.4364261168384878,10.0,3.8461538461538463,10.0,4.11522633744856,3.7593984962406015,2.1598272138228944,3.3557046979865772,4.166666666666667,3.4965034965034962,4.184100418410042,3.3112582781456954,10.0,2.6954177897574123,10.0,4.310344827586207,4.385964912280701,4.3478260869565215,3.115264797507788,4.166666666666667,3.663003663003663,3.597122302158273,1.996007984031936,2.7932960893854752,3.1645569620253164,3.134796238244514,3.4843205574912894,2.2123893805309733,2.4271844660194173,2.7472527472527473,2.958579881656805,2.5510204081632653,2.5839793281653747,3.7037037037037037,3.546099290780142,3.597122302158273,3.937007874015748,3.6101083032490977,3.8461538461538463,3.6764705882352944,10.0,3.7313432835820897,3.8314176245210727,4.016064257028113,3.4482758620689653,1.5037593984962405,1.203369434416366,1.457725947521866,1.8484288354898335,1.572327044025157,1.8621973929236497,0.08354916868577157,3.717472118959108,3.3003300330033003,2.73972602739726,3.5714285714285716,4.273504273504273
1.A.17.7.1,3.4246575342465753,4.366812227074236,10.0,10.0,3.0864197530864197,3.7593984962406015,3.3557046979865772,3.6764705882352944,4.032258064516129,3.6764705882352944,2.7472527472527473,2.873563218390805,3.4602076124567476,3.0864197530864197,3.558718861209964,2.73224043715847,2.9411764705882355,3.802281368821293,3.875968992248062,2.840909090909091,4.0983606557377055,3.4965034965034962,10.0,10.0,3.9215686274509802,3.3112582781456954,4.366812227074236,3.1948881789137378,3.048780487804878,2.717391304347826,3.1645569620253164,3.0581039755351678,2.680965147453083,2.9761904761904763,4.166666666666667,4.11522633744856,3.3557046979865772,3.41296928327645,10.0,3.7313432835820897,10.0,4.23728813559322,10.0,10.0,3.9215686274509802,3.8610038610038613,3.3112582781456954,4.291845493562231,2.9761904761904763,2.932551319648094,2.557544757033248,3.4013605442176873,2.5188916876574305,10.0,4.291845493562231,4.291845493562231,3.2894736842105265,3.952569169960474,10.0,4.329004329004329,4.3478260869565215,4.524886877828054,10.0,3.717472118959108,0.09022013713460844,1.1061946902654867,1.6611295681063123,1.7331022530329288,0.12125621438098702
1.A.17.7.2,3.6101083032490977,4.464285714285714,10.0,3.0303030303030303,4.132231404958678,2.816901408450704,10.0,3.717472118959108,10.0,10.0,2.7472527472527473,3.41296928327645,3.6764705882352944,4.184100418410042,3.7593984962406015,2.8011204481792715,4.444444444444445,2.6737967914438503,2.932551319648094,3.1645569620253164,4.166666666666667,3.6363636363636362,4.184100418410042,4.219409282700422,3.8610038610038613,2.1929824561403506,4.273504273504273,2.9673590504451037,3.278688524590164,2.7027027027027026,2.232142857142857,2.5062656641604013,2.9940119760479043,2.0964360587002093,3.4482758620689653,10.0,10.0,3.9682539682539684,10.0,4.329004329004329,10.0,3.5842293906810037,4.219409282700422,3.7593984962406015,3.4965034965034962,2.331002331002331,2.5,3.0864197530864197,2.0746887966804977,2.336448598130841,2.717391304347826,3.7037037037037037,2.2123893805309733,3.816793893129771,3.236245954692557,2.5641025641025643,3.105590062111801,3.5335689045936394,3.5714285714285716,3.1948881789137378,3.115264797507788,10.0,4.23728813559322,3.3003300330033003,1.1061946902654867,0.1126506702714881,0.6207324643078833,0.9920634920634921,1.256281407035176
1.A.17.7.3,3.90625,3.389830508474576,3.6496350364963503,3.1948881789137378,3.067484662576687,3.144654088050314,3.3333333333333335,2.8328611898017,10.0,4.184100418410042,3.0395136778115504,2.932551319648094,4.11522633744856,3.546099290780142,4.149377593360995,2.7472527472527473,4.23728813559322,3.6363636363636362,3.125,2.6109660574412534,3.98406374501992,4.25531914893617,3.5211267605633805,3.115264797507788,4.081632653061225,3.558718861209964,10.0,2.73972602739726,4.11522633744856,4.424778761061947,2.127659574468085,2.237136465324385,2.6178010471204187,2.9761904761904763,10.0,10.0,10.0,4.484304932735426,3.225806451612903,3.6363636363636362,4.3478260869565215,10.0,4.25531914893617,10.0,10.0,3.4246575342465753,2.1691973969631237,2.9940119760479043,4.23728813559322,3.236245954692557,3.1545741324921135,3.7313432835820897,3.257328990228013,3.1948881789137378,3.5714285714285716,3.875968992248062,3.9215686274509802,4.11522633744856,3.875968992248062,4.0650406504065035,4.0650406504065035,4.62962962962963,4.273504273504273,2.73972602739726,1.6611295681063123,0.6207324643078833,0.10607828577490187,0.6561679790026247,1.5527950310559004
1.A.17.7.4,10.0,4.6082949308755765,10.0,3.3557046979865772,3.4246575342465753,3.3444816053511706,4.716981132075472,4.166666666666667,4.0650406504065035,4.651162790697675,10.0,10.0,10.0,10.0,3.3003300330033003,3.1545741324921135,4.081632653061225,2.816901408450704,3.2051282051282053,2.309468822170901,3.115264797507788,3.257328990228013,4.484304932735426,10.0,3.067484662576687,3.41296928327645,3.6764705882352944,3.0864197530864197,10.0,10.0,3.3222591362126246,2.272727272727273,3.952569169960474,3.3333333333333335,4.524886877828054,10.0,10.0,4.484304932735426,10.0,10.0,3.5842293906810037,10.0,4.545454545454546,4.016064257028113,4.166666666666667,3.787878787878788,2.5839793281653747,3.597122302158273,2.915451895043732,2.272727272727273,2.890173410404624,3.7037037037037037,2.6455026455026456,2.8011204481792715,3.6363636363636362,3.816793893129771,3.021148036253776,4.273504273504273,4.310344827586207,4.0,4.0650406504065035,10.0,10.0,3.5714285714285716,1.7331022530329288,0.9920634920634921,0.6561679790026247,0.14641288433382138,1.6025641025641026
1.A.17.7.5,3.0959752321981426,3.5842293906810037,4.504504504504505,10.0,3.0303030303030303,3.787878787878788,4.0983606557377055,3.6764705882352944,3.1948881789137378,4.0650406504065035,3.1645569620253164,2.7932960893854752,3.5211267605633805,2.9498525073746316,3.90625,2.6109660574412534,2.923976608187134,3.7593984962406015,4.3478260869565215,3.012048192771084,3.546099290780142,3.90625,3.7735849056603774,3.8314176245210727,3.9215686274509802,3.012048192771084,3.6363636363636362,3.2894736842105265,2.958579881656805,3.134796238244514,2.915451895043732,2.857142857142857,2.6737967914438503,3.115264797507788,4.464285714285714,4.149377593360995,4.132231404958678,4.11522633744856,4.329004329004329,4.201680672268908,10.0,4.545454545454546,10.0,10.0,10.0,3.7593984962406015,3.6363636363636362,3.802281368821293,2.9940119760479043,2.762430939226519,2.577319587628866,3.3222591362126246,2.5188916876574305,3.98406374501992,4.424778761061947,10.0,3.144654088050314,10.0,4.424778761061947,4.504504504504505,10.0,10.0,10.0,4.273504273504273,0.12125621438098702,1.256281407035176,1.5527950310559004,1.6025641025641026,0.09288500835965076
